period;cc_id;item_id;amount_fact
2026-09;3;14;119000
2026-09;3;17;146000
2026-09;3;18;157100
2026-09;3;20;483700
2026-09;3;21;510400
2026-09;3;23;562800
2026-09;3;24;585500
2026-09;4;1;124400
2026-09;4;2;86600
2026-09;4;4;97400
2026-09;4;5;103500
2026-09;4;7;112900
2026-09;4;8;117800
2026-09;4;10;138900
2026-09;4;11;149600
2026-09;4;13;109700
2026-09;4;16;128000
2026-09;4;17;133200
2026-09;4;19;633200
2026-09;4;20;682800
2026-09;4;22;507900
2026-09;4;23;536100
2026-09;4;25;597200
2026-09;5;1;110600
2026-09;5;3;130500
2026-09;5;4;140700
2026-09;5;6;103600
2026-09;5;7;109400
2026-09;5;9;121000
2026-09;5;10;126100
2026-09;5;12;142900
2026-09;5;15;114800
2026-09;5;16;121300
2026-09;5;18;135200
2026-09;5;19;591000
2026-09;5;21;638100
2026-09;5;22;693200
2026-09;5;24;800900
2026-09;5;25;553800
2026-09;6;2;113200
2026-09;6;3;118100
2026-09;6;5;134100
2026-09;6;6;144700
2026-09;6;8;107900
2026-09;6;9;114100
2026-09;6;11;127500
2026-09;6;14;143500
2026-09;6;15;155900
2026-09;6;17;180300
2026-09;6;18;124800
2026-09;6;20;581900
2026-09;6;21;614900
2026-09;6;23;663300
2026-09;6;24;688000
2026-09;7;1;100700
2026-09;7;2;106500
2026-09;7;4;119100
2026-09;7;5;124100
2026-09;7;7;134400
2026-09;7;8;146200
2026-09;7;10;169200
2026-09;7;13;130200
2026-09;7;14;137600
2026-09;7;16;148700
2026-09;7;17;154300
2026-09;7;19;757100
2026-09;7;20;811800
2026-09;7;22;591000
2026-09;7;23;621500
2026-09;7;25;681000
2026-09;8;1;136100
2026-09;8;3;157900
2026-09;8;4;109300
2026-09;8;6;121600
2026-09;8;7;128700
2026-09;8;9;139100
2026-09;8;12;169000
2026-09;8;13;181300
2026-09;8;15;132100
2026-09;8;16;139000
2026-09;8;18;152400
2026-09;8;19;664300
2026-09;8;21;747000
2026-09;8;22;803000
2026-09;8;24;593700
2026-09;8;25;625000
2026-09;9;2;129800
2026-09;9;3;134900
2026-09;9;5;158000
2026-09;9;6;169600
2026-09;9;8;123700
2026-09;9;11;142900
2026-09;9;12;148400
2026-09;9;14;167000
2026-09;9;15;179600
2026-09;9;17;132900
2026-09;9;18;139900
2026-09;9;20;651700
2026-09;9;21;676100
2026-09;9;23;726100
2026-09;9;24;786700
2026-09;10;1;115800
2026-09;10;2;121900
2026-09;10;4;134000
2026-09;10;5;139100
2026-09;10;7;156800
2026-09;10;10;125000
2026-09;10;11;131700
2026-09;10;13;146100
2026-09;10;14;151600
2026-09;10;16;162900
2026-09;10;17;176600
2026-09;10;19;853100
2026-09;10;20;588700
2026-09;10;22;650400
2026-09;10;23;685600
2026-09;10;25;736100
2026-09;11;1;159000
2026-09;11;3;117800
2026-09;11;4;124200
2026-09;11;6;137900
2026-09;11;9;154000
2026-09;11;10;167100
2026-09;11;12;192300
2026-09;11;13;132800
2026-09;11;15;146800
2026-09;11;16;154800
2026-09;11;18;166300
2026-09;11;19;723100
2026-09;11;21;840700
2026-09;11;22;899400
2026-09;11;24;651900
2026-09;11;25;684200
2026-09;12;2;146500
2026-09;12;3;158900
2026-09;12;5;183100
2026-09;12;8;140000
2026-09;12;9;147600
2026-09;12;11;158700
2026-09;12;12;164400
2026-09;12;14;191200
2026-09;12;15;204600
2026-09;12;17;148500
2026-09;12;18;155900
2026-09;12;20;714600
2026-09;12;21;739900
2026-09;12;23;828500
2026-09;12;24;888800
2026-09;13;1;134500
2026-09;13;2;141900
2026-09;13;4;152700
2026-09;13;7;184200
2026-09;13;8;197200
2026-09;13;10;143100
2026-09;13;11;150300
2026-09;13;13;164200
2026-09;13;14;170000
2026-09;13;16;190500
2026-09;13;17;204400
2026-09;13;19;632900
2026-09;13;20;665000
2026-09;13;22;734600
2026-09;13;23;760700
2026-09;13;25;813800
2026-09;14;1;191500
2026-09;14;3;139200
2026-09;14;6;159800
2026-09;14;7;165500
2026-09;14;9;185600
2026-09;14;10;199200
2026-09;14;12;147000
2026-09;14;13;154500
2026-09;14;15;170700
2026-09;14;16;176800
2026-09;14;18;189200
2026-09;14;19;1029000
2026-09;14;21;1157700
2026-09;14;22;852600
2026-09;14;24;924400
2026-09;14;25;965100
2026-09;15;2;182200
2026-09;15;5;144400
2026-09;15;6;151900
2026-09;15;8;167900
2026-09;15;9;174000
2026-09;15;11;186300
2026-09;15;12;201700
2026-09;15;14;231200
2026-09;15;15;159400
2026-09;15;17;175500
2026-09;15;18;184800
2026-09;15;20;830800
2026-09;15;21;858800
2026-09;15;23;995300
2026-09;15;24;1063100
2026-10;1;1;74500
2026-10;1;3;82400
2026-10;1;4;86500
2026-10;1;6;103200
2026-10;1;7;111800
2026-10;1;9;83000
2026-10;1;10;88000
2026-10;1;12;98100
2026-10;1;13;102600
2026-10;1;15;117000
2026-10;1;18;95000
2026-10;1;19;422700
2026-10;1;21;474200
2026-10;1;22;494700
2026-10;1;24;536900
2026-10;1;25;584800
2026-10;2;2;78200
2026-10;2;3;83100
2026-10;2;5;92900
2026-10;2;6;97200
2026-10;2;8;111200
2026-10;2;9;120500
2026-10;2;11;90600
2026-10;2;12;96000
2026-10;2;14;108000
2026-10;2;17;122600
2026-10;2;18;133600
2026-10;2;20;652400
2026-10;2;21;452500
2026-10;2;23;504900
2026-10;2;24;534800
2026-10;3;1;104500
2026-10;3;2;113400
2026-10;3;4;85400
2026-10;3;5;90700
2026-10;3;7;102100
2026-10;3;8;106800
2026-10;3;10;116300
2026-10;3;11;126900
2026-10;3;13;147700
2026-10;3;16;114600
2026-10;3;17;121400
2026-10;3;19;553700
2026-10;3;20;575900
2026-10;3;22;675800
2026-10;3;23;726100
2026-10;3;25;530800
2026-10;4;1;99900
2026-10;4;3;109100
2026-10;4;4;119100
2026-10;4;6;139000
2026-10;4;7;96600
2026-10;4;9;108200
2026-10;4;10;114700
2026-10;4;12;124600
2026-10;4;15;152400
2026-10;4;16;163900
2026-10;4;18;120000
2026-10;4;19;531500
2026-10;4;21;585200
2026-10;4;22;608400
2026-10;4;24;686700
2026-10;4;25;739500
2026-10;5;2;101000
2026-10;5;3;107200
2026-10;5;5;116700
2026-10;5;6;121600
2026-10;5;8;143200
2026-10;5;9;154000
2026-10;5;11;112900
2026-10;5;14;131300
2026-10;5;15;136600
2026-10;5;17;154300
2026-10;5;18;166400
2026-10;5;20;519000
2026-10;5;21;547500
2026-10;5;23;609300
2026-10;5;24;633100
2026-10;6;1;133200
2026-10;6;2;143400
2026-10;6;4;105300
2026-10;6;5;111200
2026-10;6;7;122800
2026-10;6;8;127800
2026-10;6;10;144600
2026-10;6;13;116000
2026-10;6;14;122400
2026-10;6;16;136400
2026-10;6;17;141800
2026-10;6;19;642200
2026-10;6;20;697300
2026-10;6;22;804600
2026-10;6;23;556100
2026-10;6;25;616300
2026-10;7;1;118800
2026-10;7;3;134600
2026-10;7;4;145300
2026-10;7;6;108200
2026-10;7;7;114300
2026-10;7;9;127500
2026-10;7;12;143200
2026-10;7;13;155600
2026-10;7;15;179700
2026-10;7;16;124200
2026-10;7;18;137800
2026-10;7;19;611300
2026-10;7;21;658700
2026-10;7;22;683000
2026-10;7;24;796500
2026-10;7;25;853100
2026-10;8;2;118700
2026-10;8;3;123600
2026-10;8;5;133700
2026-10;8;6;145300
2026-10;8;8;168000
2026-10;8;11;129000
2026-10;8;12;136400
2026-10;8;14;147100
2026-10;8;15;152600
2026-10;8;17;178000
2026-10;8;18;190800
2026-10;8;20;582900
2026-10;8;21;612800
2026-10;8;23;670800
2026-10;8;24;695400
2026-10;9;1;157000
2026-10;9;2;108700
2026-10;9;4;120800
2026-10;9;5;127700
2026-10;9;7;137900
2026-10;9;10;167200
2026-10;9;11;179300
2026-10;9;13;130500
2026-10;9;14;137300
2026-10;9;16;150300
2026-10;9;17;156000
2026-10;9;19;735800
2026-10;9;20;790600
2026-10;9;22;584200
2026-10;9;23;614600
2026-10;9;25;680600
2026-10;10;1;134700
2026-10;10;3;157400
2026-10;10;4;169000
2026-10;10;6;123100
2026-10;10;9;142000
2026-10;10;10;147400
2026-10;10;12;165600
2026-10;10;13;178100
2026-10;10;15;131700
2026-10;10;16;138600
2026-10;10;18;153600
2026-10;10;19;668900
2026-10;10;21;717800
2026-10;10;22;777400
2026-10;10;24;893000
2026-10;10;25;615800
2026-10;11;2;134900
2026-10;11;3;140000
2026-10;11;5;157600
2026-10;11;8;125500
2026-10;11;9;132100
2026-10;11;11;146500
2026-10;11;12;151900
2026-10;11;14;163100
2026-10;11;15;176700
2026-10;11;17;203100
2026-10;11;18;140200
2026-10;11;20;649900
2026-10;11;21;684700
2026-10;11;23;734700
2026-10;11;24;760200
2026-10;12;1;120400
2026-10;12;2;126800
2026-10;12;4;140700
2026-10;12;7;157000
2026-10;12;8;170100
2026-10;12;10;195700
2026-10;12;11;135000
2026-10;12;13;149200
2026-10;12;14;157200
2026-10;12;16;168800
2026-10;12;17;174700
2026-10;12;19;852800
2026-10;12;20;911900
2026-10;12;22;660500
2026-10;12;23;693000
2026-10;12;25;755700
2026-10;13;1;165100
2026-10;13;3;190000
2026-10;13;6;145100
2026-10;13;7;153000
2026-10;13;9;164300
2026-10;13;10;170100
2026-10;13;12;197800
2026-10;13;13;211600
2026-10;13;15;153400
2026-10;13;16;161000
2026-10;13;18;175600
2026-10;13;19;928000
2026-10;13;21;1022200
2026-10;13;22;1085700
2026-10;13;24;847200
2026-10;13;25;882500
2026-10;14;2;161200
2026-10;14;5;194200
2026-10;14;6;207900
2026-10;14;8;150700
2026-10;14;9;158300
2026-10;14;11;172700
2026-10;14;12;178900
2026-10;14;14;200300
2026-10;14;15;214900
2026-10;14;17;158200
2026-10;14;18;166300
2026-10;14;20;771100
2026-10;14;21;798100
2026-10;14;23;853500
2026-10;14;24;922900
2026-10;15;1;149100
2026-10;15;4;171000
2026-10;15;5;177200
2026-10;15;7;198500
2026-10;15;8;213000
2026-10;15;10;157000
2026-10;15;11;164900
2026-10;15;13;182200
2026-10;15;14;188700
2026-10;15;16;201800
2026-10;15;17;218300
2026-10;15;19;1050200
2026-10;15;20;723200
2026-10;15;22;795900
2026-10;15;23;837300
2026-10;15;25;895700
2026-11;1;2;103300
2026-11;1;3;72200
2026-11;1;5;81800
2026-11;1;6;87300
2026-11;1;8;95800
2026-11;1;9;100200
2026-11;1;11;118900
2026-11;1;12;128400
2026-11;1;14;94800
2026-11;1;17;111300
2026-11;1;18;116200
2026-11;1;20;554500
2026-11;1;21;599200
2026-11;1;23;447500
2026-11;1;24;473200
2026-11;2;1;89700
2026-11;2;2;93900
2026-11;2;4;111700
2026-11;2;5;120800
2026-11;2;7;89400
2026-11;2;8;94800
2026-11;2;10;105400
2026-11;2;11;110100
2026-11;2;13;125300
2026-11;2;16;101300
2026-11;2;17;107200
2026-11;2;19;504500
2026-11;2;20;525900
2026-11;2;22;569800
2026-11;2;23;620000
2026-11;2;25;718700
2026-11;3;1;88400
2026-11;3;3;98500
2026-11;3;4;103000
2026-11;3;6;117600
2026-11;3;7;127200
2026-11;3;9;95400
2026-11;3;10;101000
2026-11;3;12;113300
2026-11;3;15;128300
2026-11;3;16;139800
2026-11;3;18;162200
2026-11;3;19;472100
2026-11;3;21;526000
2026-11;3;22;556800
2026-11;3;24;602400
2026-11;3;25;625900
2026-11;4;2;88800
2026-11;4;3;94200
2026-11;4;5;105800
2026-11;4;6;110500
2026-11;4;8;120200
2026-11;4;9;130900
2026-11;4;11;152300
2026-11;4;14;117800
2026-11;4;15;124800
2026-11;4;17;135300
2026-11;4;18;140600
2026-11;4;20;691700
2026-11;4;21;742800
2026-11;4;23;542300
2026-11;4;24;571100
2026-11;5;1;111600
2026-11;5;2;121700
2026-11;5;4;141800
2026-11;5;5;98400
2026-11;5;7;109900
2026-11;5;8;116500
2026-11;5;10;126500
2026-11;5;13;154300
2026-11;5;14;165800
2026-11;5;16;121200
2026-11;5;17;127700
2026-11;5;19;589900
2026-11;5;20;612900
2026-11;5;22;690900
2026-11;5;23;743800
2026-11;5;25;551300
2026-11;6;1;108200
2026-11;6;3;117500
2026-11;6;4;122300
2026-11;6;6;143800
2026-11;6;7;154500
2026-11;6;9;113100
2026-11;6;12;131300
2026-11;6;13;136500
2026-11;6;15;154000
2026-11;6;16;165900
2026-11;6;18;123100
2026-11;6;19;545100
2026-11;6;21;606000
2026-11;6;22;629300
2026-11;6;24;677300
2026-11;6;25;734700
2026-11;7;2;105200
2026-11;7;3;110900
2026-11;7;5;122300
2026-11;7;6;127300
2026-11;7;8;143800
2026-11;7;11;115100
2026-11;7;12;121400
2026-11;7;14;135100
2026-11;7;15;140400
2026-11;7;17;151200
2026-11;7;18;164100
2026-11;7;20;794700
2026-11;7;21;548900
2026-11;7;23;607800
2026-11;7;24;641400
2026-11;8;1;134200
2026-11;8;2;144700
2026-11;8;4;107600
2026-11;8;5;113600
2026-11;8;7;126500
2026-11;8;10;141800
2026-11;8;11;154000
2026-11;8;13;177700
2026-11;8;14;122800
2026-11;8;16;136100
2026-11;8;17;143700
2026-11;8;19;649600
2026-11;8;20;673400
2026-11;8;22;784400
2026-11;8;23;840000
2026-11;8;25;609900
2026-11;9;1;123600
2026-11;9;3;133400
2026-11;9;4;144900
2026-11;9;6;167500
2026-11;9;9;128400
2026-11;9;10;135600
2026-11;9;12;146200
2026-11;9;13;151500
2026-11;9;15;176700
2026-11;9;16;189300
2026-11;9;18;137600
2026-11;9;19;606900
2026-11;9;21;663900
2026-11;9;22;688000
2026-11;9;24;771700
2026-11;9;25;828600
2026-11;10;2;121800
2026-11;10;3;128700
2026-11;10;5;138800
2026-11;10;8;168000
2026-11;10;9;180100
2026-11;10;11;131000
2026-11;10;12;137700
2026-11;10;14;150700
2026-11;10;15;156300
2026-11;10;17;175400
2026-11;10;18;188400
2026-11;10;20;584300
2026-11;10;21;614400
2026-11;10;23;679900
2026-11;10;24;704600
2026-11;11;1;161100
2026-11;11;2;172700
2026-11;11;4;125700
2026-11;11;7;144900
2026-11;11;8;150200
2026-11;11;10;168800
2026-11;11;11;181400
2026-11;11;13;134000
2026-11;11;14;141000
2026-11;11;16;156100
2026-11;11;17;161800
2026-11;11;19;728700
2026-11;11;20;788900
2026-11;11;22;905600
2026-11;11;23;624300
2026-11;11;25;688300
2026-11;12;1;145700
2026-11;12;3;163700
2026-11;12;6;130100
2026-11;12;7;137000
2026-11;12;9;151800
2026-11;12;10;157400
2026-11;12;12;168900
2026-11;12;13;182900
2026-11;12;15;210000
2026-11;12;16;144800
2026-11;12;18;159900
2026-11;12;19;867500
2026-11;12;21;921800
2026-11;12;22;949500
2026-11;12;24;1078500
2026-11;12;25;1142700
2026-11;13;2;148800
2026-11;13;5;165700
2026-11;13;6;179500
2026-11;13;8;206400
2026-11;13;9;142300
2026-11;13;11;157200
2026-11;13;12;165600
2026-11;13;14;177700
2026-11;13;15;183800
2026-11;13;17;213500
2026-11;13;18;228200
2026-11;13;20;693800
2026-11;13;21;727700
2026-11;13;23;793000
2026-11;13;24;820400
2026-11;14;1;203900
2026-11;14;4;155400
2026-11;14;5;163800
2026-11;14;7;175800
2026-11;14;8;182000
2026-11;14;10;211500
2026-11;14;11;226200
2026-11;14;13;163800
2026-11;14;14;171900
2026-11;14;16;187500
2026-11;14;17;193900
2026-11;14;19;911000
2026-11;14;20;976800
2026-11;14;22;718700
2026-11;14;23;754600
2026-11;14;25;832300
2026-11;15;3;210300
2026-11;15;4;224900
2026-11;15;6;163100
2026-11;15;7;171100
2026-11;15;9;186700
2026-11;15;10;193200
2026-11;15;12;216300
2026-11;15;13;231900
2026-11;15;15;170700
2026-11;15;16;179300
2026-11;15;18;197900
2026-11;15;19;860000
2026-11;15;21;919100
2026-11;15;22;993600
2026-11;15;24;1137000
2026-11;15;25;782600
2026-12;1;1;80000
2026-12;1;2;84100
2026-12;1;4;92500
2026-12;1;5;101400
2026-12;1;7;119100
2026-12;1;8;83000
2026-12;1;10;93500
2026-12;1;11;99400
2026-12;1;13;108600
2026-12;1;16;133800
2026-12;1;17;144100
2026-12;1;19;445200
2026-12;1;20;470400
2026-12;1;22;520000
2026-12;1;23;541600
2026-12;1;25;613400
2026-12;2;1;77100
2026-12;2;3;87100
2026-12;2;4;92700
2026-12;2;6;101600
2026-12;2;7;106200
2026-12;2;9;125500
2026-12;2;10;135500
2026-12;2;12;99800
2026-12;2;15;116800
2026-12;2;16;121800
2026-12;2;18;138200
2026-12;2;19;626500
2026-12;2;21;467100
2026-12;2;22;493600
2026-12;2;24;551100
2026-12;2;25;573500
2026-12;3;2;116600
2026-12;3;3;126000
2026-12;3;5;93000
2026-12;3;6;98400
2026-12;3;8;109200
2026-12;3;9;113900
2026-12;3;11;129500
2026-12;3;14;104400
2026-12;3;15;110400
2026-12;3;17;123500
2026-12;3;18;128600
2026-12;3;20;584400
2026-12;3;21;635500
2026-12;3;23;735600
2026-12;3;24;509100
2026-12;4;1;101100
2026-12;4;2;105600
2026-12;4;4;120200
2026-12;4;5;129900
2026-12;4;7;97300
2026-12;4;8;102900
2026-12;4;10;115200
2026-12;4;13;130100
2026-12;4;14;141600
2026-12;4;16;164200
2026-12;4;17;113700
2026-12;4;19;531200
2026-12;4;20;561800
2026-12;4;22;607100
2026-12;4;23;630400
2026-12;4;25;737000
2026-12;5;1;95200
2026-12;5;3;106800
2026-12;5;4;111400
2026-12;5;6;120900
2026-12;5;7;131700
2026-12;5;9;152800
2026-12;5;12;118000
2026-12;5;13;124900
2026-12;5;15;135200
2026-12;5;16;140400
2026-12;5;18;164300
2026-12;5;19;740800
2026-12;5;21;540100
2026-12;5;22;568500
2026-12;5;24;623900
2026-12;5;25;647500
2026-12;6;2;141900
2026-12;6;3;98400
2026-12;6;5;109700
2026-12;6;6;116300
2026-12;6;8;126000
2026-12;6;11;153400
2026-12;6;12;164700
2026-12;6;14;120300
2026-12;6;15;126700
2026-12;6;17;139100
2026-12;6;18;144400
2026-12;6;20;683300
2026-12;6;21;735100
2026-12;6;23;544400
2026-12;6;24;573300
2026-12;7;1;117300
2026-12;7;2;122100
2026-12;7;4;143200
2026-12;7;5;153800
2026-12;7;7;112400
2026-12;7;10;130200
2026-12;7;11;135400
2026-12;7;13;152700
2026-12;7;14;164200
2026-12;7;16;121800
2026-12;7;17;128300
2026-12;7;19;598300
2026-12;7;20;621200
2026-12;7;22;667900
2026-12;7;23;724200
2026-12;7;25;833400
2026-12;8;1;111100
2026-12;8;3;122400
2026-12;8;4;127200
2026-12;8;6;143600
2026-12;8;9;114700
2026-12;8;10;120900
2026-12;8;12;134400
2026-12;8;13;139600
2026-12;8;15;150300
2026-12;8;16;163000
2026-12;8;18;187700
2026-12;8;19;544300
2026-12;8;21;602200
2026-12;8;22;635200
2026-12;8;24;682700
2026-12;8;25;707000
2026-12;9;2;108700
2026-12;9;3;114600
2026-12;9;5;127600
2026-12;9;8;142700
2026-12;9;9;154900
2026-12;9;11;178500
2026-12;9;12;123300
2026-12;9;14;136600
2026-12;9;15;144100
2026-12;9;17;155000
2026-12;9;18;160600
2026-12;9;20;785300
2026-12;9;21;840500
2026-12;9;23;609900
2026-12;9;24;640500
2026-12;10;1;136700
2026-12;10;2;148400
2026-12;10;4;171200
2026-12;10;7;131100
2026-12;10;8;138400
2026-12;10;10;149000
2026-12;10;11;154500
2026-12;10;13;179900
2026-12;10;14;192700
2026-12;10;16;139900
2026-12;10;17;146900
2026-12;10;19;674500
2026-12;10;20;698800
2026-12;10;22;783300
2026-12;10;23;840700
2026-12;10;25;619900
2026-12;11;1;134100
2026-12;11;3;144400
2026-12;11;6;174600
2026-12;11;7;187000
2026-12;11;9;136000
2026-12;11;10;142800
2026-12;11;12;156200
2026-12;11;13;161900
2026-12;11;15;181600
2026-12;11;16;194900
2026-12;11;18;143800
2026-12;11;19;791200
2026-12;11;21;861600
2026-12;11;22;888400
2026-12;11;24;943100
2026-12;11;25;1008600
2026-12;12;2;133100
2026-12;12;5;153100
2026-12;12;6;158700
2026-12;12;8;178200
2026-12;12;9;191400
2026-12;12;11;141300
2026-12;12;12;148600
2026-12;12;14;164400
2026-12;12;15;170300
2026-12;12;17;182600
2026-12;12;18;197600
2026-12;12;20;951900
2026-12;12;21;656000
2026-12;12;23;722900
2026-12;12;24;761100
2026-12;13;1;175800
2026-12;13;4;139600
2026-12;13;5;146900
2026-12;13;7;162600
2026-12;13;8;168600
2026-12;13;10;180700
2026-12;13;11;195700
2026-12;13;13;224700
2026-12;13;14;154800
2026-12;13;16;170700
2026-12;13;17;179700
2026-12;13;19;809200
2026-12;13;20;836700
2026-12;13;22;970600
2026-12;13;23;1037000
2026-12;13;25;749900
2026-12;14;3;179500
2026-12;14;4;194400
2026-12;14;6;223400
2026-12;14;7;154000
2026-12;14;9;169900
2026-12;14;10;179000
2026-12;14;12;192000
2026-12;14;13;198600
2026-12;14;15;230400
2026-12;14;16;246200
2026-12;14;18;178200
2026-12;14;19;784600
2026-12;14;21;854600
2026-12;14;22;883800
2026-12;14;24;987600
2026-12;14;25;1058400
2026-12;15;2;169200
2026-12;15;3;178300
2026-12;15;5;191300
2026-12;15;6;197900
2026-12;15;8;229800
2026-12;15;9;245700
2026-12;15;11;177800
2026-12;15;12;186600
2026-12;15;14;203300
2026-12;15;15;210300
2026-12;15;17;235100
2026-12;15;18;252000
2026-12;15;20;778500
2026-12;15;21;817100
2026-12;15;23;900700
2026-12;15;24;931800
